Ort	ID	1910	1911	1912	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2101	2102	2103	2104	2105	2106	2107	2108	2109
JC Cloppenburg	27404	3,399591306	3,670933735	3,933985799	3,420445811	2,896081772	2,520385471	2,424568966	2,00178731	0,874687612	0,161203654	*	0,149253731	0,586898902	1,664434666	2,280567267	2,182091798	1,601620029	1,023204824	1,062660315	1,2996658	1,444652908	1,704868346	1,971116315	2,229743181
JC Verden	27706	4,542599958	3,969754253	3,947368421	3,455631399	4,283290925	3,94847973	3,536711479	1,768819416	0,520183104	0,54656296	1,675617615	2,839047827	3,32812151	3,935599284	3,98200225	4,100022528	3,533885037	2,774049217	3,024148048	3,066091301	3,314020857	3,330184223	3,749395259	3,988109983
JC Diepholz	27708	2,644295302	2,105547307	2,323068612	1,992729231	1,62941018	1,129868404	1,135204082	0,946611132	0,631791761	0,192307692	0,064708166	0,118125738	0,175154945	0,201612903	0,297901151	0,398724083	0,579710145	0,523765877	0,546812483	0,605326877	0,707579262	0,954885137	1,041226959	1,289583035
JC Nienburg (Weser)	27718	3,279844825	3,456790123	2,836879433	2,025004402	0,634026066	0,313916986	0,492443539	0,474254743	0,374531835	0,033984707	*	0,105429626	0,376074499	0,630971696	0,810664745	0,979693623	1,077548136	1,21436114	1,025459689	0,803714949	0,578348093	0,489573889	0,422949614	0,594574508
Bremen	4	3,076740318	2,972111316	2,593923065	1,746724891	1,091969413	0,791440067	1,272220786	1,108769746	0,789054684	0,12295082	0,093980947	0,089158602	0,115214094	0,202565834	0,285050986	0,370256993	0,442420299	0,528141145	0,52589871	0,429898967	0,365574797	0,353064571	0,456757769	0,602820229
JC Bremen, Stadt	21404	2,807536018	2,666493718	2,328050211	1,535490819	0,811907984	0,345112437	0,785517906	0,772968976	0,638406089	0,135241943	0,097209212	0,073177697	0,086811835	0,161941847	0,227657676	0,28959276	0,348945967	0,451588624	0,429053569	0,349795352	0,286714936	0,285867099	0,328910484	0,393402935
JC Bremerhaven, Stadt	21420	4,180551348	4,225566195	3,682244416	2,606133857	2,230427247	2,609150718	3,272673907	2,479338843	1,404615164	0,072332731	0,08059789	0,15542891	0,233504067	0,372114216	0,52467493	0,704067111	0,825410863	0,840274733	0,919640902	0,755963303	0,686245573	0,623515439	0,97248398	1,444757053
Nordrhein-Westfalen	5	2,805805051	2,652972402	2,285922832	1,777035265	1,285526313	1,039920557	0,994028902	0,745390212	0,462663623	0,119643055	0,103341889	0,175611083	0,326942947	0,529391537	0,712174528	0,740344329	0,693731766	0,54983259	0,469084374	0,40665093	0,411997616	0,441660717	0,498947569	0,632802812
JC Heinsberg	31106	3,576579175	3,315132605	3,225806452	2,83101469	2,478134111	2,308429119	2,169056042	1,52848541	0,945407359	0,466984216	0,377251721	1,071155318	1,860191893	2,345289712	2,623502624	2,528089888	2,322495023	1,849591588	1,516435905	1,089015152	1,060982604	1,021202101	1,27576055	1,626421872
JC St‹¨«dteregion Aachen	31108	2,828386508	2,693931474	2,413046616	2,066080179	1,853390243	1,828888511	1,89519699	1,370238421	0,884228969	0,082515059	0,069419376	0,202440533	0,461972795	0,68626888	0,8408443	0,77612281	0,645325635	0,478213171	0,360919216	0,356647513	0,341656464	0,432276657	0,486375623	0,564384375
JC D‹¨«ren	31118	2,86325376	2,950751541	2,391910739	1,500795352	0,378553238	0,061383167	0,515740121	0,497611465	0,450569838	0	0	0	*	*	*	*	0,053404539	*	0,193307559	0,232403718	0,268889486	0,320578405	0,247643943	0,455788514
JC Leverkusen, Stadt	31502	2,902605351	3,070291194	2,945338758	2,814159292	2,4564814	2,403087178	2,179279816	1,622666891	0,767997299	0,042244001	0,067929014	0,205532243	0,590329022	0,833840007	1,335544693	1,453664446	1,730340929	1,407972858	1,331739799	1,207295145	1,336552557	1,607267645	1,399647887	1,240849848
JC Oberbergischer Kreis	31504	2,642089094	2,558591751	2,049600328	1,42551675	0,670391061	0,813334672	0,855120896	0,86382607	0,655864198	0,446688677	0,284508977	0,277200277	0,595238095	1,049735018	1,289794247	1,294400963	1,091594721	0,975753992	1,027160494	1,10305078	1,207486416	1,356907895	1,409038722	1,538461538
JC Rheinisch-Bergischer Kreis	31506	2,100697398	2,070199353	2,046408083	1,885175664	1,696222051	1,374715358	1,218224641	0,860763529	0,577120721	0,158793172	0,087663373	0,080469944	0,073885559	0,090946672	0,141032023	*	0,178455548	0,186038987	0,154020752	0,219530043	0,205338809	0,232732109	0,211184322	0,239828694
JC Bielefeld, Stadt	31704	1,180086048	0,971113489	0,887245841	0,737360981	0,461146394	0,224592925	0,180413382	0,154344806	0,111839568	0,054139758	0,050739628	0,090919872	0,172579868	0,219013628	0,228152373	0,193728054	0,168262489	0,159343505	0,135522959	0,199920032	0,188959916	0,219049164	0,188586422	0,144891538
JC G‹¨«tersloh	31778	1,387512389	1,077675537	0,951042011	0,781057305	0,889070147	1,065031467	1,260504202	1,099758209	0,72747184	0,337864383	0,143712575	0,171512578	0,359201403	0,584597136	0,787201625	0,728460186	0,696286472	0,569777044	0,614005974	0,618057296	0,762259676	0,76765609	0,75619296	0,807938878
JC Bochum, Stadt	32102	2,225225819	2,049193895	1,99123855	1,74199934	1,579051253	1,572769185	1,483146067	1,20508815	0,709422918	0,214091708	0,199677939	0,272665303	0,465285111	0,720164609	0,964297631	1,056921344	0,979650876	0,765656698	0,534934856	0,361449742	0,320756589	0,329835082	0,329910789	0,342779569
JC Herne, Stadt	32112	3,826944687	3,226211398	2,190511954	1,330335394	0,586327345	0,234886883	0,710382514	0,692729354	0,563346518	0,036162006	*	*	0,037345948	0,099663635	0,206495213	0,427800856	0,613083195	0,647051642	0,536225702	0,342927128	0,245519273	0,185505813	0,163563161	0,208123108
JC Bonn, Stadt	32302	3,108501505	2,757489939	2,132228103	1,340536214	0,395098775	0,004946088	0,081703273	0,075507315	0,075060987	0,028124121	0,037830425	0,052591318	0,067430883	0,255655781	0,657513054	0,888056836	0,863418568	0,690013706	0,608261034	0,564435801	0,524283876	0,499471713	0,590878015	0,599479141
JC Rhein-Sieg-Kreis	32304	2,650622338	2,3875	2,230872258	2,187069577	2,102979221	2,155386397	1,997433018	1,397717851	0,830349061	0,205850916	0,159699764	0,20633572	0,362796834	0,754701419	1,046752172	1,208755309	1,196760285	0,973803871	0,747233218	0,520473305	0,451170994	0,423060971	0,470015527	0,557565439
JC Rhein-Erft-Kreis	32502	2,619589977	2,596314908	2,095449501	1,95377966	1,507248939	1,360693035	1,203168486	0,943995259	0,652100271	0,323665943	0,206283038	0,173392865	0,198447698	0,336864501	0,447140074	0,461619625	0,384531352	0,269670741	0,300955206	0,2940402	0,349774196	0,310614928	0,35564472	0,387865355
JC Euskirchen	32504	2,246875439	2,098591549	1,893777588	1,475177305	1,924437527	1,713569239	1,833989947	0,96359743	0,603136309	0,243704305	0,246372844	0,193852119	0,126032769	0,298337832	0,568262537	0,653503893	0,63126115	0,447943532	0,381783474	0,287159852	0,207067918	*	0,170043928	*
JC Borken	32702	2,90843446	2,797697202	2,405012126	2,008393285	1,654210264	1,886230517	2,231668438	1,977644024	1,229977117	0,403535742	0,509204857	0,781798136	1,552763306	2,011700708	2,317880795	*	1,779288285	1,136590229	0,938967136	0,750507099	0,788126919	1,058530511	1,350345561	1,621621622
JC Coesfeld	32704	2,75	2,715423606	2,274381368	1,9543379	1,703207103	1,836989477	1,956331878	1,407471764	0,838281523	0,24862369	0,270513977	0,73664825	1,256564141	1,714716412	2,020774315	1,776697213	1,312627103	0,735970561	0,665557404	0,912306833	1,074863285	1,093630084	1,189315656	1,28433116
JC Lippe	33148	3,354116153	3,162861137	3,120815138	2,90630086	2,783576896	2,570457034	2,622745633	2,053526342	1,567661385	0,712307083	0,400068583	0,480824933	0,97693032	1,275283232	1,584370719	1,655041967	1,771364889	1,369943212	1,024830171	0,639318061	0,691422781	0,721197187	0,788990826	1,093575245
JC Dortmund, Stadt	33302	3,143773894	2,933040087	2,77548067	2,495247555	2,474927758	2,350319117	2,312215541	1,62348365	0,936610097	0,115788603	0,035026854	0,117566047	0,399377242	0,869934585	1,065135144	0,910336892	0,463326921	0,200853211	0,150947152	0,129548739	0,146349576	0,128723796	0,124595905	0,351606741
JC D‹¨«sseldorf, Stadt	33702	2,947656309	2,834028827	2,612257516	2,176541717	1,879660581	1,593625498	1,50414184	0,980975738	0,585571703	0,064184852	0,043132368	0,060738581	0,152958011	0,341516531	0,563060282	0,701591415	0,692108511	0,514621008	0,409707662	0,338704214	0,358387985	0,374753452	0,39287323	0,372491385
JC Duisburg, Stadt	34102	4,794215345	4,468660418	3,902717236	3,263275459	2,477628295	1,835879247	1,533388948	1,045666686	0,570733716	0,074761942	0,057464431	0,043989443	0,072665617	0,095160964	0,176409757	0,225211639	0,308555958	0,345692669	0,365057127	0,372409968	0,392864938	0,425039411	0,556676079	0,667166873
JC Essen, Stadt	34348	3,792032015	3,806718125	2,793471438	1,748515566	0,398314947	0,022957218	0,012865459	0,011230367	0,009624176	0,009637316	0,00808682	0,030739363	0,115093719	0,342177039	0,67585432	0,902853016	0,959639646	0,74555192	0,542177502	0,340890556	0,284648606	0,265645882	0,470780031	0,840350258
JC Gelsenkirchen, Stadt	34502	3,731759594	3,606972499	3,185222462	2,955273914	2,07168501	1,176676181	0,409847812	0,187756031	0,138916452	0,01988241	*	0,014418363	0,034909091	0,049578582	0,110965104	0,202986806	0,272706396	0,236892428	0,213815321	0,231587374	0,257687683	0,282396335	0,361179075	0,534821872
JC Bottrop, Stadt	34506	2,596283992	2,594193947	2,086438152	2,002224694	1,95788696	1,976187554	1,773135778	1,131167268	0,555421396	0	*	0,147528891	0,460428074	0,773935838	1,02372035	1,041408381	1,030421982	1,01566324	1,080948286	1,154223969	1,049123673	1,058398705	0,98934551	1,045784976
JC Ennepe-Ruhr-Kreis	34702	3,026367794	2,936525864	2,284192031	1,345569193	0,355510411	0,061483427	0,054917898	0,049172267	0,08187326	0,168900512	0,496075011	1,1769235	1,643805187	1,875732708	1,91564443	1,662049861	1,556826934	1,133873795	1,043096349	1,009321052	1,15254613	1,304784209	1,339109886	1,493984148
JC Hagen, Stadt	34704	2,3930131	2,446839499	2,249941711	1,899209144	1,183976091	0,560525422	0,100166945	0,082322595	0,049239523	0,027389756	0,071645081	0,227815747	0,346252653	0,514081359	0,645412563	0,934941359	0,932947788	0,897248797	0,68883224	0,613263866	0,494780339	0,489037859	0,496485552	0,483852819
JC Hamm, Stadt	35102	4,17340191	3,980762116	3,397154138	2,152293306	0,844757318	0,058897151	0,043617331	0,03599712	0,014449823	0,007259528	*	0,029868578	0,022732439	*	*	*	0	*	0,029492	0,022222222	*	*	0	*
JC Unna	35104	3,222500102	3,020120307	2,793576447	2,66650027	2,088167053	1,73548281	1,545576244	1,331938353	0,913664721	0,181832875	0,0612095	0,062183899	0,105205572	0,28379008	0,298762271	0,360566726	0,322851153	0,29275229	0,286364019	0,287879429	0,302862262	0,345736635	0,390796522	0,615998227
JC Herford	35302	2,235929067	2,120038722	1,904761905	1,552945744	1,174871347	1,220319743	1,315188602	1,025733309	0,619779035	0,25220681	0,236148955	0,372058413	0,589073634	0,907267692	1,089449541	1,053630755	0,988529329	0,891199406	0,875069819	0,825438514	0,866831777	0,974903475	1,017413422	1,046337818
JC Minden-L‹¨«bbecke	35318	2,497958072	2,37868048	2,093848043	1,768292683	1,287611819	1,0441226	1,141311519	0,887844366	0,559495153	0,110684289	0,104677789	0,178323757	0,328638498	0,471348731	0,661893827	0,73017149	0,818145537	0,742508618	0,670873464	0,540937625	0,537887447	0,57819196	0,652920962	0,631286854
JC M‹¨«rkischer Kreis	35502	2,045807271	1,990610329	1,741328465	1,404376429	0,933801775	0,813306989	0,79981925	0,578368999	0,424966799	0,159496699	0,223054961	0,320295935	0,574765076	0,734821347	1,029214935	1,144007688	0,997562517	0,731597846	0,487760817	0,435947505	0,48505926	0,500393828	0,581945496	0,797310279
JC K‹¨«ln, Stadt	35702	1,855758663	1,755232064	1,50600107	1,092041698	0,740844461	0,535371897	0,534228442	0,457208501	0,277367284	0,051147988	0,0422775	0,047314062	0,061075158	0,071944992	0,077708311	0,104742508	0,103562552	0,099347958	0,08689488	0,102309434	0,101702359	0,125040901	0,126723199	0,135548492
JC Krefeld	36102	1,970492623	1,685932058	1,418043202	1,249936487	1,258598726	1,265822785	1,263105342	0,913015432	0,465369573	0,059497248	0,03484494	0,045153522	0,111714823	0,219499745	0,317038249	0,30948757	0,256436042	0,239700375	0,24024024	0,255575044	0,236430404	0,182833926	0,231863149	0,39935688
JC Viersen	36108	2,243278264	1,861265989	1,937602627	1,951459495	1,767738767	1,348168602	1,253172589	0,887318414	0,566215791	0,157890582	0,111562674	0,388538125	0,63463282	0,910294604	1,018108988	0,84304488	0,751572584	0,491118933	0,353996872	0,422640259	0,477346956	0,525201186	0,545124167	0,697289288
JC Mettmann	36402	2,731781457	2,63508333	1,961180752	1,221472195	0,482334499	0,067505857	0,034634034	0,030261764	0,030069536	0,03381933	0,02644803	0,247505902	0,587099266	0,827216591	1,037014021	0,989605309	1,027410244	0,769375825	0,665532237	0,436681223	0,404194471	0,403690888	0,464426492	0,786002054
JC M‹¨«nchengladbach, Stadt	36502	2,260416242	2,242078266	1,968898921	1,683684101	1,02045032	0,55913803	0,341845968	0,271197256	0,179347176	0,072060531	0,076628352	0,065274151	0,074235988	0,111764219	0,161859307	0,168571664	0,174279577	0,140737464	0,11305366	0,081142486	0,077364714	0,090278633	0,116395078	0,121853859
JC Rhein-Kreis Neuss	36504	2,745735976	2,19050451	1,801577004	1,046551809	0,580822997	0,456332832	0,627536095	0,545174969	0,29219424	0,102339861	0,088669031	0,137252118	0,187014482	0,370067766	0,419560185	0,476258513	0,447100904	0,430933533	0,418095551	0,452424714	0,469350021	0,470181836	0,481892523	0,623007113
JC Warendorf	36704	2,317911995	2,291963861	1,915525333	1,278016214	0,513992005	0,141536139	0,139547865	0,129509713	0,129821958	0,129581636	0,243696691	0,567198616	0,896860987	1,137712703	1,325966851	1,256356566	0,944417118	0,689451394	0,551941652	0,366227853	0,340204122	0,327198364	0,422942026	0,6093077
JC M‹¨«nster, Stadt	36748	1,86532229	1,71988389	1,573885165	1,198779425	0,928159029	0,561838219	0,39624609	0,123220153	0,115803815	0,109289617	0,096838902	0,105455568	0,100466451	0,129926375	0,224637681	0,26618705	0,264872217	0,22090786	0,185356812	0,092883681	*	0,151558891	0,226740784	0,287822878
JC M‹¨«lheim an der Ruhr, Stadt	37102	1,895528867	1,756047799	1,744442809	1,463271876	1,352742244	1,299270073	1,250359299	0,939702428	0,496770989	0,092139769	0,142531357	0,251889169	0,35698674	0,478222484	0,63604763	0,644311027	0,51068797	0,283265543	0,317919075	0,418802802	0,529676389	0,577865555	0,585879561	0,718401557
JC Oberhausen, Stadt	37106	2,746856318	2,615328732	2,377104728	2,096337911	1,822429907	1,645856981	1,616745223	1,247987118	0,823210521	0,085474383	0,081333876	0,194682105	0,565059616	1,239196085	1,775456919	1,840395113	1,64390621	1,190293742	0,936636298	0,700982399	0,630478241	0,763870968	0,928582607	1,376509678
JC Paderborn	37302	2,779645819	2,553417184	2,0473644	1,382279628	1,039156627	1,074074074	1,521378614	1,299808225	0,931479783	0,574427346	0,422605831	0,387143901	0,386100386	0,673652695	1,094698958	1,145322029	1,247248716	0,859682355	0,661229888	0,309597523	0,304787392	0,331574981	0,330565806	0,60076461
JC H‹¨«xter	37338	3,550148957	2,904667329	2,448163877	2,155928804	1,964735516	2,459016393	2,590549292	2,247191011	1,431588829	0,495049505	0,332462598	0,605913718	0,99378882	1,595214357	2,035687359	1,910360029	1,965065502	1,745576279	1,556140771	1,223902088	1,304662962	1,50135368	1,872659176	2,087525151
JC Recklinghausen	37548	2,148899491	2,074187442	1,797352548	0,971421661	0,449406501	0,150126106	0,035594226	0,023634143	0,013790658	0,013894678	0,024012006	0,042496357	0,137033931	0,261467512	0,448699392	0,505538316	0,52832344	0,476364969	0,514663835	0,515949388	0,551474371	0,576907114	0,601206617	0,747374661
JC Steinfurt	37710	5,084161148	5,028403114	3,910891089	2,455325735	0,867436166	1,518092333	2,384348889	2,133261325	1,202118989	0,102979541	0,09747946	0,185793912	0,724952878	1,72539845	2,342714012	1,940830123	0,962298025	0,201380898	0,180024483	0,225602212	0,265251989	0,261018719	0,30374364	0,890800184
JC Siegen-Wittgenstein	38102	3,384938336	3,011569372	2,600849257	2,015245772	1,097465378	0,587219344	0,738163923	0,645107239	0,401371352	0,091896408	0,109106169	0,279400559	0,411275812	0,638701882	0,930873987	1,082786256	1,171315412	0,952221851	0,796812749	0,673820814	0,760933188	0,852392607	1,077844311	1,125541126
JC Olpe	38104	4,588851247	4,757519951	4,532924962	3,739738522	2,234299517	0,686157518	0,231280717	0,251116071	0,111018596	0,055432373	*	*	*	0,300480769	0,596480763	0,792253521	0,925925926	0,980109542	0,909090909	0,823771698	0,77635115	0,845665962	1,205191595	1,465087282
JC Soest	38302	2,173367884	1,917739087	1,713658619	1,030409651	0,457266378	0,139550156	0,305220884	0,2837103	0,220403023	0,047600159	0,064344889	0,139264357	0,341069795	0,530481644	0,750168577	0,765900766	0,778880052	0,594850065	0,39305601	0,263006493	0,248694355	0,311238223	0,506655217	0,722053067
JC Hochsauerlandkreis	38340	2,46168698	2,541033435	2,172321211	1,877708233	1,207989475	0,788699235	0,412135089	0,269481249	0,112296463	0,180119329	0,366552119	0,558074642	0,89781453	1,410470954	1,958910655	2,179804407	2,051222621	1,679018064	1,413056172	1,185908615	1,296405421	1,481835564	1,893245389	1,94975628
JC Wesel	38702	2,593292603	2,414904419	2,183678008	2,037110845	1,866690147	1,917616739	1,958018041	1,4429587	0,840478101	0,238186381	0,163076131	0,213163962	0,278170258	0,490217924	0,500268001	0,551097787	0,483660131	0,533576262	0,539505743	0,512012603	0,499138655	0,525144637	0,611136261	0,669185597
JC Kleve	38704	2,447338519	2,388506963	2,177954847	1,450044209	1,072790141	0,688924218	0,591458641	0,377974401	0,223502106	0,20746888	0,252020509	0,344006351	0,761035008	1,019119769	1,484834767	1,618383405	1,617059085	1,292607348	0,956514038	0,917022792	0,860215054	0,942626665	1,17407784	1,503829628
JC Remscheid, Stadt	39104	3,647781935	3,477795613	3,047798067	2,397535494	2,03562341	1,700092974	1,5181259	1,007361488	0,429072942	0,039236202	0,092470277	0,13368984	0,245231608	0,355531246	0,688231246	0,738916256	0,716506692	0,643431635	0,563834072	0,512682137	0,46346783	0,438356164	0,459930314	0,704225352
JC Solingen, Stadt	39106	1,590678825	1,653479408	1,660554197	1,38804458	1,101900526	0,642828445	0,365179629	0,224587443	0,116720163	0,077564475	0,107568942	0,207284572	0,220861359	0,231924977	0,26371843	0,331159057	0,297766749	0,23659306	0,207920792	0,307234886	0,378976763	0,39322444	0,296887797	0,270242179
JC Wuppertal, Stadt	39148	2,710943396	2,471835049	1,746099464	0,16634406	0,087089702	0,029845401	0,02347349	0,002887169	0,002875629	0,002877284	0,008666513	0,020367784	0,079302141	0,290164032	0,527115161	0,283353011	0,423280423	0,489253888	0,449031957	0,373908217	0,401924544	0,508604885	0,572007388	0,737596339
Hessen	6	3,242049708	3,023883917	2,49603155	2,010320606	1,612927613	1,472568315	1,463131767	1,094393138	0,693914323	0,26962832	0,250660642	0,412032481	0,664471044	0,91851077	1,119765956	1,148480891	1,091833046	0,927432706	0,855400888	0,820392824	0,834261083	0,856462895	0,925296708	1,090569018
JC Hersfeld-Rotenburg	41102	1,770682148	2,288732394	2,011239278	1,70990566	1,124243298	1,168757127	1,274238227	0,987925357	0,660429279	0,196078431	0,283607487	0,615294462	0,953516091	1,229016787	1,45631068	1,602661022	1,503094607	1,226277372	0,852690385	1,001472754	1,136363636	1,066422913	0,969355847	1,468241302
JC Fulda	41110	4,185060922	3,710278715	2,922077922	2,379235761	1,746647848	1,701323251	1,340964841	0,979447656	0,736	0,451977401	0,542584676	1,081081081	1,495652174	1,901408451	1,857092324	1,635674931	1,390066113	0,94482875	0,906953309	0,925302826	0,967413442	0,968188105	1,027275948	1,531449407
JC Bergstra‹¨«e	41502	1,544240401	1,51642797	1,327950706	1,286241434	1,483741976	1,273160128	1,359456218	0,968762357	0,711251605	0,319074683	0,201673893	0,266529985	0,561097257	0,770753047	0,89958159	0,989588702	0,973360656	0,927719441	0,978792822	1,017367177	1,073363902	0,983918747	1,140766251	1,327482172
JC Darmstadt-Dieburg	41506	3,115971936	2,845485929	2,568691441	2,289590842	2,32755872	2,256743991	2,350813743	1,484905104	0,914094751	0,109062066	0,080192462	0,050854353	0,093254585	0,115183246	0,196524617	0,234430741	0,262971579	0,181323663	0,172082195	0,142638818	0,14242116	0,164254183	0,278465347	0,374609781
JC Odenwaldkreis	41508	3,41191067	3,39141257	2,795226131	2,779512804	2,078163772	2,597005805	2,40284782	1,892285298	1,035375324	0,345721694	0,892600058	1,423590936	1,846965699	1,795173632	1,754899093	1,787807737	1,464254953	1,295336788	1,381692573	1,611047181	2,037252619	2,093777647	2,145411204	2,122498484
JC Darmstadt, Wissenschaftsstadt	41512	1,640091116	1,468563561	1,456815817	1,271382339	0,822763113	0,392464678	0,128548473	0,041937513	0,031357792	0,041744938	*	0,042849491	*	*	0,089355523	0,210060807	0,285400659	0,338132635	0,369645575	0,314909328	0,206881533	0,263591433	0,298771716	0,333778371
JC Frankfurt am Main, Stadt	41920	3,663110612	3,44254835	3,220331208	2,692263741	2,302834082	1,801061538	1,68227397	1,161953522	0,784313725	0,273229414	0,215304389	0,216324487	0,321483771	0,401431912	0,529973398	0,65801536	0,741824889	0,706974151	0,578807656	0,470484156	0,461370351	0,488455618	0,505588635	0,599031354
JC Gie‹¨«en	42702	2,871084082	2,696374086	2,456791887	2,213079869	1,415161428	0,69052103	0,113773257	0,066072019	0,046128501	0,046333069	0,040371417	0,074921673	0,187904517	0,425235274	0,619518307	0,764199656	0,69477556	0,56122794	0,441696113	0,492610837	0,604686319	0,658578856	0,788454769	1,094916459
JC Vogelsbergkreis	42704	2,842928216	2,823018458	2,751629254	1,828153565	1,128503822	0,753228121	0,586004826	0,440230274	0,473292765	0,339904827	0,484429066	0,773286467	0,890630566	1,357627724	1,75313059	1,869488536	1,617440225	0,947368421	0,491400491	*	0,250357654	0,291120815	0,221565731	0,680015111
JC Wetteraukreis	42708	3,165425323	3,110758867	2,718040621	2,229930624	1,685559389	1,703775411	1,745474695	1,49551346	0,959079284	0,552435319	0,280426248	0,445878	0,59805151	0,966183575	1,205400193	1,307376658	1,243523316	1,030541503	1,010668164	1,145507905	1,243543141	1,466849208	1,45374888	1,629060002
JC Main-Kinzig-Kreis	43102	2,231608145	2,256066734	2,039130987	1,632782719	1,1782689	1,281971109	1,32458094	0,97706992	0,401942723	0,022284123	0,033685156	0,108249772	0,26844071	0,574914936	0,67527892	0,670365233	0,559360731	0,617878805	0,658454902	0,717539863	0,766152087	0,677985745	0,64588104	0,648577889
JC Hochtaunuskreis	43302	1,24576845	1,203171999	1,18466899	1,165857044	1,030210219	0,827586207	0,64300067	0,578490665	0,343143724	0,263921879	0,170917697	0,118984664	*	*	0,039877708	0,039750894	0,131302521	0,196232339	0,248171369	0,274366344	0,234527687	0,196747114	0,265745416	0,348572195
JC Main-Taunus-Kreis	43304	.	1,44564095	1,173499703	0,827423168	0,533175355	0,50872093	0,392741062	0,263019463	0,104017683	0,064699793	*	0,065763514	0,094530722	0,108166577	0,108342362	0,053440214	0,078874721	0,052185258	0,052083333	*	*	0,146686225	0,161095449	0,14986376
JC Gro‹¨«-Gerau	43306	3,390241929	3,437269826	3,137125402	2,925270403	2,716454657	2,44315433	2,13398369	1,428677729	0,729550479	0,191359388	0,052021403	0,16504126	0,515146855	0,873666306	1,18010027	1,183296435	0,895092164	0,61150536	0,452215858	0,458370905	0,497624972	0,495842551	0,488296388	0,540159699
JC Kassel, documenta-Stadt	43502	3,712656502	3,364218643	2,838427948	2,267517502	1,889012759	1,921899865	1,894275736	1,28983308	0,752055034	0,252184623	0,095289143	0,375007561	0,819977637	1,249687578	1,481853573	1,386040152	1,32740631	1,218019341	1,197273899	1,142116311	1,077666295	1,01487645	0,8640553	1,072143641
JC Kassel	43504	2,541516245	2,761226566	2,327964861	2,227042661	2,100417206	1,943813848	1,873632385	1,318622174	0,987153482	0,424250718	0,403955983	0,797720798	0,861188148	1,238938053	1,563896336	1,603801604	1,581027668	1,096972356	0,97187454	0,899174528	0,894321061	0,968229955	1,059094398	1,402306014
JC Werra-Mei‹¨«ner-Kreis	43520	4,951923077	5,021834061	4,789833822	4,143445602	3,308379618	2,737443466	3,248684512	3,052226995	2,044060868	0,460723336	0,280112045	0,095442615	0,292682927	0,446760983	0,723733466	1,135522093	1,500847252	1,577437859	1,547762999	1,179018287	1,035894965	1,500615006	2,187578577	2,556237219
JC Waldeck-Frankenberg	43902	4,730165556	4,017467249	3,784378438	3,526062199	3,571428571	3,111769687	3,195146613	2,310756972	1,474103586	0,403877221	0,310687655	0,773528148	1,392572944	2,299620451	2,469680265	2,78927871	2,911993097	2,189311011	1,289899432	0,285025214	*	0,158406879	0,346740638	1,390853371
JC Schwalm-Eder-Kreis	43904	4,626835647	4,399837794	3,84302562	3,097793076	2,893634005	2,369200395	1,828919794	0,842696629	0,446345546	0,188608072	0,497417257	0,868223037	1,57449321	2,409638554	3,157267673	3,516699411	3,394103957	2,909647779	2,367661213	2,260869565	2,408458978	2,550200803	2,990577632	3,685863874
JC Limburg-Weilburg	44302	4,073506891	3,488550791	2,566861359	2,187547805	1,681308694	1,784375469	1,648998822	1,369863014	0,987080854	0,531365314	0,392749245	0,627967529	0,843618185	1,290322581	1,883507439	2,198316183	2,19080174	1,870018394	1,883006637	1,701264242	1,911230453	1,858676494	2,064896755	2,133333333
JC Lahn-Dill-Kreis	44304	2,967248297	2,859839547	2,311975087	1,498162631	0,686348251	0,376699743	0,917188465	0,869565217	0,616212463	0,105281628	0,044349831	0,072013683	0,301535088	0,44917041	0,622881744	0,656592912	0,824321929	0,705405167	0,746666667	0,640911519	0,657657658	0,637697003	0,575566283	0,608215589
JC Marburg-Biedenkopf	44702	2,036040253	1,685525695	1,35199241	0,916245742	0,549836219	0,48314736	0,435802883	0,37552463	0,199335548	0,144943695	0,292430548	0,763447079	1,048539114	1,306878935	1,531339031	1,483818203	1,561423651	1,389686459	1,607163357	1,721960739	*	2,012873025	2,178571429	1,987562492
JC Offenbach	45108	5,188608916	4,784148271	3,659181976	2,364813978	1,955454889	2,625836485	2,732091885	1,781574939	0,854477855	0,157119476	0,170895228	0,853447126	*	3,084832905	3,673551773	3,116449783	2,136947032	1,375194603	1,228469288	1,439884809	1,407519989	1,455399061	1,564413005	1,583788644
JC Offenbach am Main, Stadt	45148	4,487427466	4,286697473	3,366238894	2,186488871	0,893821825	1,559322034	2,844659292	3,149677771	2,529252925	1,731601732	1,754545455	1,956080458	2,051522248	2,092208653	2,223700466	2,233110336	2,182021634	2,067755931	2,081213579	2,196779298	2,188961646	2,215070049	2,516810759	2,899815731
JC Wiesbaden, Landeshauptstadt	45902	3,041825095	2,839132627	0,658728148	0,186013775	0,180949987	0,084501441	0,091442872	0,08979206	0,07502579	0,056425448	0,104112441	0,205702258	0,313842885	0,386978184	0,531144375	0,602035453	0,697641308	0,640874605	0,5524601	0,430891614	0,367208737	0,384948513	0,486926036	0,75712881
JC Rheingau-Taunus-Kreis	45904	2,777777778	2,737850787	2,217637958	1,708678735	1,318458418	1,449514083	1,478219846	1,129856059	0,619578686	0,047073592	0,507936508	0,828056503	1,533388293	1,490312966	1,866226259	1,590163934	1,519069166	1,248986212	1,376741173	1,286794274	1,094303186	1,055023535	1,192842942	1,376380629
